Population,BroodYear,EscapementMethod,Spawners,Spawners.std,CoreRecruits,CoreRecruitsPerSpawner,maxT_spawn,wksGT13_spawn,maxP_spawn,RB_spawn,avgT_rear,wksGT15_rear,avgP_rear,medianQ_rear,RB_emerge,breakup,NPGO,maxT_spawn.std.all,avgT_rear.std.all,wksGT13_spawn.std.all,wksGT15_rear.std.all,maxT_spawn.std,avgT_rear.std,wksGT13_spawn.std,wksGT15_rear.std,maxP_spawn.std,avgP_rear.std,medianQ_rear.std,RB_spawn.std,RB_emerge.std,breakup.std,NPGO.std
Willow,1993,Aerial survey,4949,-0.194886051,7331,1.481309355,14.00953926,4,225.0655339,0.1010461,11.36116859,0,59.79930809,345,0.04144294,119,-1.039208546,-0.092421741,-0.311111749,0.274021528,-0.520544659,0.587726648,0.114143226,1.685307017,-0.27235239,1.441197715,-1.350175174,-0.281033935,-0.306730156,-0.766442723,-0.367965646,-1.156855904
Willow,1994,Aerial survey,3287,-0.88445549,5582,1.69820505,13.55046263,2,129.6295563,0.1317976,11.14899031,0,100.2926117,352,0.04564257,124,-0.972836612,-0.279526721,-0.4230146,-0.357863936,-0.520544659,0.167669764,-0.192629144,0.37451267,-0.27235239,-0.644597929,1.176680123,-0.223596343,0.417083329,-0.564434202,0.378631317,-1.096168188
Willow,1995,Aerial survey,8427,1.248147949,5675,0.67343064,12.87534993,0,127.6887545,0.08230542,11.03132781,0,72.65354725,207,0.06641604,123,-0.657690616,-0.554681103,-0.485069818,-0.9897494,-0.520544659,-0.450060947,-0.362748367,-0.936281676,-0.27235239,-0.687015012,-0.548047429,-1.413375047,-0.747838944,0.434800957,0.229311924,-0.808011891
Willow,1996,Aerial survey,3947,-0.61061925,6283,1.591841905,13.73949418,2,128.2030748,0.06763054,12.15780157,1,86.92703484,282,0.07003133,113,0.544553283,-0.202483494,0.109032593,-0.357863936,-0.183336484,0.340634364,1.265934033,0.37451267,3.540581066,-0.675774315,0.342643981,-0.797972269,-1.093248957,0.608701844,-1.263882002,0.291269567
Willow,1997,Aerial survey,10758,2.215287758,6861,0.637757948,14.90068803,3,173.3675791,0.1654454,10.48352208,0,110.3129615,353,0.09815478,126,1.515780517,0.270782044,-0.773982634,-0.041921204,-0.520544659,1.403131187,-1.15477885,1.029909843,-0.27235239,0.31131597,1.801968049,-0.215390972,1.209068479,1.961482098,0.677270102,1.179319065
Willow,1998,Aerial survey,7778,0.978875647,7274,0.935201851,12.0922192,0,152.6480142,0.09650271,11.22228826,0,104.2171334,281,0.05114833,122,1.885861292,-0.873860187,-0.384357252,-0.9897494,-0.520544659,-1.166628571,-0.086653234,-0.936281676,-0.27235239,-0.141519315,1.421577364,-0.806177639,-0.413670206,-0.299598863,0.079992532,1.517705422
Willow,1999,Aerial survey,4624,-0.329729653,6740,1.457612457,14.44161139,1,160.5005879,0.104848,10.73234933,0,75.18452296,394,0.03793534,121,2.080693375,0.083677064,-0.642751109,-0.673806668,-0.520544659,0.983074303,-0.795018525,-0.280884503,-0.27235239,0.030102167,-0.390109972,0.121029213,-0.217242928,-0.935163559,-0.069326861,1.695851718
Willow,2.00E+03,Aerial survey,5780,0.149898669,5485,0.948961938,12.47028231,0,118.6752563,0.1390637,11.75273395,0,84.36171304,306,0.03745358,134,1.47359396,-0.719773733,-0.104600123,-0.9897494,-0.520544659,-0.820699373,0.680277691,-0.936281676,-0.27235239,-0.884009017,0.182563267,-0.60104338,0.58810917,-0.95833694,1.871825243,1.140745444
Willow,2001,Aerial survey,7084,0.690932693,4503,0.63565782,13.06438148,1,62.31142667,0.06725179,11.95719666,0,78.27938993,312,0.09781738,119,0.958507189,-0.477637876,0.003233534,-0.673806668,-0.520544659,-0.277096348,0.975894702,-0.280884503,-0.27235239,-2.115865527,-0.196984683,-0.551811157,-1.102163786,1.94525265,-0.367965646,0.669771678
Willow,2002,Aerial survey,6129,0.294699953,3432,0.559960842,14.87368352,3,155.207784,0.09771987,12.7943364,1,81.36554623,367,0.05932478,114,0.209460249,0.259775869,0.444741148,-0.041921204,-0.183336484,1.378421958,2.186251144,1.029909843,3.540581066,-0.085574411,-0.004402955,-0.100515787,-0.3850213,0.093700683,-1.114562609,-0.015125465
Willow,2003,Aerial survey,8809,1.406641045,2698,0.306277671,15.60280523,4,140.3787733,0.09410072,12.83291427,0,55.74934846,267,0.07007145,119,-1.38061641,0.556942602,0.465087121,0.274021528,-0.520544659,2.045571126,2.242027938,1.685307017,-0.27235239,-0.409669021,-1.60289997,-0.921052824,-0.47020705,0.610631677,-0.367965646,-1.469024954
Willow,2004,Aerial survey,6633,0.503811263,2505,0.377657169,14.87368352,5,222.7723816,0.1192353,12.18866387,0,61.66862355,736,0.03758927,127,-0.553872743,0.259775869,0.125309372,0.58996426,-0.520544659,1.378421958,1.310555469,2.34070419,-0.27235239,1.391079855,-1.233526512,2.92726588,0.121398171,-0.951810047,0.826589495,-0.713085177
Willow,2005,Aerial survey,5473,0.022523327,2410,0.440343504,13.95553025,4,208.373289,0.1168613,10.78828724,0,114.7519956,385,0.07401093,123,0.59326066,-0.114434091,-0.613249448,0.274021528,-0.520544659,0.538308191,-0.714142173,1.685307017,-0.27235239,1.076381296,2.078971796,0.04718088,0.065520141,0.800126591,0.229311924,0.335805553
Willow,2006,Aerial survey,4927,-0.204013925,2202,0.446925107,12.55129583,0,265.3713834,0.2209911,11.50583559,0,71.29039769,307,0.04515138,129,1.454986408,-0.686755207,-0.23481435,-0.9897494,-0.520544659,-0.746571688,0.323306206,-0.936281676,-0.27235239,2.322099945,-0.633110425,-0.592838009,2.516475489,-0.58806118,1.12522828,1.123731479
Willow,2007,Aerial survey,3051,-0.98237269,2159,0.70763684,13.1183905,2,176.1693576,0.1068899,10.34657064,0,66.7965529,523,0.03411471,124,0.736277515,-0.455625526,-0.846210839,-0.357863936,-0.520544659,-0.227677891,-1.352786471,0.37451267,-0.27235239,0.372550082,-0.913534457,1.179521991,-0.169181703,-1.11894161,0.378631317,0.466574174
Willow,2008,Aerial survey,2789,-1.091077379,2783,0.997848691,11.95719666,0,114.8371065,0.06689799,11.31101736,0,64.43237342,536,0.04194698,119,1.370142293,-0.928891064,-0.337561514,-0.9897494,-0.520544659,-1.290174714,0.041633393,-0.936281676,-0.27235239,-0.967893484,-1.061063527,1.286191806,-1.110491354,-0.74219764,-0.367965646,1.046153573
Willow,2009,Aerial survey,2518,-1.203516199,3308,1.313741064,14.79266999,2,112.2695281,0.08764106,10.8866608,0,91.87617583,301,0.1062616,128,0.857256779,0.226757343,-0.561367217,-0.357863936,-0.520544659,1.304294273,-0.571911347,0.37451267,-0.27235239,-1.02400905,0.65147932,-0.642070232,-0.622251308,2.351432336,0.975908887,0.577192545
