Group,ReturnYear,Component,Gear,Mesh,n,Age,Prop,GroupType,StockRecruit,Region,HatcheryWild,ReportingGroup_ESSN,ReportingGroup_NSN,ReportingGroup_MS,GearMesh
Theodore,2014,Escapement,Weir,NA,29,Age1.4,0.24100000000000002,Population,TRUE,North,Wild,Cook Inlet other1,UCI Northwest,West/Susitna,Weir
Tyonek,2014,Subsistence Harvest,Gill Net,< 6 in,136,Age1.4,0.3236763236763237,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
Tyonek,2015,Subsistence Harvest,Gill Net,< 6 in,300,Age1.4,0.117,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
WSSN,1980,Commercial Harvest,Gill Net,< 6 in,NA,Age1.4,0.681,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
WSSN,1983,Commercial Harvest,Gill Net,< 6 in,330,Age1.4,0.4106962663975781,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
WSSN,1984,Commercial Harvest,Gill Net,< 6 in,225,Age1.4,0.4399596367305752,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
WSSN,1985,Commercial Harvest,Gill Net,< 6 in,308,Age1.4,0.4235159817351598,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
Alexander,2015,Escapement,Weir,NA,52,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,UCI Northwest,West/Susitna,Weir
Anchor,2003,Escapement,Weir,NA,601,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2004,Escapement,Weir,NA,285,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2005,Escapement,Weir,NA,415,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2006,Escapement,Weir,NA,207,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2007,Escapement,Weir,NA,185,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2008,Escapement,Weir,NA,116,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2009,Escapement,Weir,NA,90,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2010,Escapement,Weir,NA,273,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2011,Escapement,Weir,NA,282,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2012,Escapement,Weir,NA,199,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2013,Escapement,Weir,NA,254,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2014,Escapement,Weir,NA,267,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Anchor,2015,Escapement,Weir,NA,379,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2004,Escapement,Weir,NA,561,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2005,Escapement,Weir,NA,194,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2006,Escapement,Weir,NA,91,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2007,Escapement,Weir,NA,76,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2008,Escapement,Weir,NA,73,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2009,Escapement,Weir,NA,209,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2010,Escapement,Weir,NA,134,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2011,Escapement,Weir,NA,218,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2012,Escapement,Weir,NA,259,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2013,Escapement,Weir,NA,407,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2014,Escapement,Weir,NA,447,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Crooked,2015,Escapement,Weir,NA,459,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Deshka,1980,Sport Harvest,Angling,NA,181,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1981,Sport Harvest,Angling,NA,159,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1982,Sport Harvest,Angling,NA,298,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1983,Sport Harvest,Angling,NA,1329,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1984,Sport Harvest,Angling,NA,1463,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1986,Sport Harvest,Angling,NA,382,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1987,Sport Harvest,Angling,NA,192,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1988,Sport Harvest,Angling,NA,351,Age1.5,0.02,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1989,Sport Harvest,Angling,NA,307,Age1.5,0.013013013013013013,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1992,Sport Harvest,Angling,NA,105,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1993,Sport Harvest,Angling,NA,152,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1994,Sport Harvest,Angling,NA,116,Age1.5,0.009155645981688708,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1995,Escapement,Weir,NA,338,Age1.5,0.007992007992007994,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,1996,Escapement,Weir,NA,383,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,1997,Escapement,Weir,NA,491,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,1998,Escapement,Weir,NA,319,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,1998,Sport Harvest,Angling,NA,383,Age1.5,0.015045135406218655,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1999,Escapement,Weir,NA,448,Age1.5,0.002002002002002002,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2000,Escapement,Weir,NA,466,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2001,Escapement,Weir,NA,543,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2002,Escapement,Weir,NA,558,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2003,Escapement,Weir,NA,488,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2004,Escapement,Weir,NA,563,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2005,Escapement,Weir,NA,490,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2006,Escapement,Weir,NA,488,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2007,Escapement,Weir,NA,232,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2008,Escapement,Weir,NA,266,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2009,Escapement,Weir,NA,386,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2010,Escapement,Weir,NA,336,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2011,Escapement,Weir,NA,348,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2012,Escapement,Weir,NA,289,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2013,Escapement,Weir,NA,250,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2014,Escapement,Weir,NA,242,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2015,Escapement,Weir,NA,336,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
ESSN,1983,Commercial Harvest,Gill Net,< 6 in,857,Age1.5,0.02215696965369111,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1984,Commercial Harvest,Gill Net,< 6 in,794,Age1.5,0.08684369310849271,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1985,Commercial Harvest,Gill Net,< 6 in,2370,Age1.5,0.029527594771788745,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1986,Commercial Harvest,Gill Net,< 6 in,1324,Age1.5,0.0370697704369104,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1987,Commercial Harvest,Gill Net,< 6 in,1212,Age1.5,0.010772173562871235,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1988,Commercial Harvest,Gill Net,< 6 in,870,Age1.5,0.018557955582598113,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1989,Commercial Harvest,Gill Net,< 6 in,854,Age1.5,0.09390659450791743,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1990,Commercial Harvest,Gill Net,< 6 in,429,Age1.5,0.033954796375377565,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1991,Commercial Harvest,Gill Net,< 6 in,446,Age1.5,0.020572359710764845,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1992,Commercial Harvest,Gill Net,< 6 in,688,Age1.5,0.03841853846935664,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1993,Commercial Harvest,Gill Net,< 6 in,992,Age1.5,0.040973630831643,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1994,Commercial Harvest,Gill Net,< 6 in,1502,Age1.5,0.05954699190324895,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1995,Commercial Harvest,Gill Net,< 6 in,1508,Age1.5,0.05971055561178018,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1996,Commercial Harvest,Gill Net,< 6 in,2186,Age1.5,0.015238290038862753,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1997,Commercial Harvest,Gill Net,< 6 in,1691,Age1.5,0.007499486336552292,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1998,Commercial Harvest,Gill Net,< 6 in,911,Age1.5,0.019430590191188694,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1999,Commercial Harvest,Gill Net,< 6 in,1818,Age1.5,0.027973435298852885,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2000,Commercial Harvest,Gill Net,< 6 in,991,Age1.5,0.007827589712310665,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2001,Commercial Harvest,Gill Net,< 6 in,989,Age1.5,0.0123,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2002,Commercial Harvest,Gill Net,< 6 in,1224,Age1.5,0.007111378205128205,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2003,Commercial Harvest,Gill Net,< 6 in,678,Age1.5,0.01775325977933801,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2004,Commercial Harvest,Gill Net,< 6 in,1409,Age1.5,0.006706706706706707,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2005,Commercial Harvest,Gill Net,< 6 in,482,Age1.5,0.01674062121823316,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2006,Commercial Harvest,Gill Net,< 6 in,560,Age1.5,0.025047590421801425,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2007,Commercial Harvest,Gill Net,< 6 in,789,Age1.5,0.012731829573934835,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2008,Commercial Harvest,Gill Net,< 6 in,380,Age1.5,0.015898410158984102,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2009,Commercial Harvest,Gill Net,< 6 in,487,Age1.5,0.0061,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2010,Commercial Harvest,Gill Net,< 6 in,760,Age1.5,0.008223024468511834,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2011,Commercial Harvest,Gill Net,< 6 in,1187,Age1.5,0.01201080972875588,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2012,Commercial Harvest,Gill Net,< 6 in,167,Age1.5,0,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2013,Commercial Harvest,Gill Net,< 6 in,664,Age1.5,0,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2014,Commercial Harvest,Gill Net,< 6 in,459,Age1.5,0.0010010010010010012,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2015,Commercial Harvest,Gill Net,< 6 in,631,Age1.5,0.003,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
Kenai.Late,1986,Escapement,Gill Net,7.5 in,1650,Age1.5,0.03949764614412546,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1986,Sport Harvest,Angling,NA,524,Age1.5,0.0527,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1987,Escapement,Gill Net,7.5 in,962,Age1.5,0.009272585099298077,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1987,Sport Harvest,Angling,NA,438,Age1.5,0.0311,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1988,Escapement,Gill Net,7.5 in,942,Age1.5,0.1531912922118567,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1988,Sport Harvest,Angling,NA,426,Age1.5,0.1706829317068293,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1989,Escapement,Gill Net,7.5 in,664,Age1.5,0.10780458223756388,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1989,Sport Harvest,Angling,NA,104,Age1.5,0.1584,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1990,Escapement,Gill Net,7.5 in,528,Age1.5,0.04047435290203024,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1990,Sport Harvest,Angling,NA,341,Age1.5,0.11728827117288271,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1991,Escapement,Gill Net,7.5 in,363,Age1.5,0.05813197581483024,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1991,Sport Harvest,Angling,NA,472,Age1.5,0.0628,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1992,Escapement,Gill Net,7.5 in,341,Age1.5,0.020952475945529306,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1992,Sport Harvest,Angling,NA,402,Age1.5,0.0597,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1993,Escapement,Gill Net,7.5 in,350,Age1.5,0.050915150089039685,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1993,Sport Harvest,Angling,NA,689,Age1.5,0.0580941905809419,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1994,Escapement,Gill Net,7.5 in,414,Age1.5,0.03664454303664913,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1994,Sport Harvest,Angling,NA,434,Age1.5,0.025302530253025302,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1995,Escapement,Gill Net,7.5 in,207,Age1.5,0.047606397466264654,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1995,Sport Harvest,Angling,NA,435,Age1.5,0.1057,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1996,Escapement,Gill Net,7.5 in,470,Age1.5,0.007578555129234005,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1996,Sport Harvest,Angling,NA,235,Age1.5,0.0214,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1997,Escapement,Gill Net,7.5 in,289,Age1.5,0.015424588674793915,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1997,Sport Harvest,Angling,NA,317,Age1.5,0.012601260126012601,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1998,Escapement,Gill Net,7.5 in,374,Age1.5,0.028706479371043477,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1998,Sport Harvest,Angling,NA,331,Age1.5,0.0302,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1999,Escapement,Gill Net,7.5 in,386,Age1.5,0.04154831400262408,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1999,Sport Harvest,Angling,NA,320,Age1.5,0.041,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2000,Escapement,Gill Net,7.5 in,383,Age1.5,0.023270622220353827,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,2000,Sport Harvest,Angling,NA,483,Age1.5,0.0123,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2001,Escapement,Gill Net,7.5 in,256,Age1.5,0.024251376413548815,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,2001,Sport Harvest,Angling,NA,388,Age1.5,0.0195,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2002,Escapement,Gill Net,5 and 7.5 in,945,Age1.5,0.032476342,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2002,Sport Harvest,Angling,NA,275,Age1.5,0.0179,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2003,Escapement,Gill Net,5 and 7.5 in,1114,Age1.5,0.005,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2003,Sport Harvest,Angling,NA,311,Age1.5,0.009300000000000001,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2004,Escapement,Gill Net,5 and 7.5 in,933,Age1.5,0.013,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2004,Sport Harvest,Angling,NA,305,Age1.5,0.031,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2005,Escapement,Gill Net,5 and 7.5 in,519,Age1.5,0.04195804195804197,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2005,Sport Harvest,Angling,NA,429,Age1.5,0.027,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2006,Escapement,Gill Net,5 and 7.5 in,703,Age1.5,0.070054729,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2006,Sport Harvest,Angling,NA,313,Age1.5,0.0652,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2007,Escapement,Gill Net,5 and 7.5 in,437,Age1.5,0.087674079,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2007,Sport Harvest,Angling,NA,237,Age1.5,0.0655934406559344,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2008,Escapement,Gill Net,5 and 7.5 in,496,Age1.5,0.07766801392233197,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2008,Sport Harvest,Angling,NA,218,Age1.5,0.0854,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2009,Escapement,Gill Net,5 and 7.5 in,338,Age1.5,0.0420921909579078,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2009,Sport Harvest,Angling,NA,195,Age1.5,0.0242,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2010,Escapement,Gill Net,5 and 7.5 in,221,Age1.5,0.06196848900000001,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2010,Sport Harvest,Angling,NA,184,Age1.5,0.0410958904109589,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2011,Escapement,Gill Net,5 and 7.5 in,327,Age1.5,0.02061855697938144,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2011,Sport Harvest,Angling,NA,233,Age1.5,0.0343,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2012,Escapement,Gill Net,5 and 7.5 in,232,Age1.5,0.0387931030387931,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2013,Escapement,Gill Net,5 and 7.5 in,149,Age1.5,0.024390244000000002,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2013,Sport Harvest,Angling,NA,50,Age1.5,0.033600000000000005,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2014,Escapement,Gill Net,5 and 7.5 in,283,Age1.5,0.021,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2014,Sport Harvest,Angling,NA,30,Age1.5,0,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2015,Escapement,Gill Net,5 and 7.5 in,238,Age1.5,0.017000000000000005,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2015,Sport Harvest,Angling,NA,117,Age1.5,0.009072580645161291,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Lewis,2012,Escapement,Weir,NA,71,Age1.5,0,Population,FALSE,North,Wild,Cook Inlet other1,UCI Northwest,West/Susitna,Weir
LittleSusitna,1988,Escapement,Weir,NA,375,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,1989,Escapement,Weir,NA,368,Age1.5,0.035035035035035036,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
