"","Site","Year","maxTemp","wksGT15","wksGT18","cumDD","wksGT16","wksGT21","wksGT13","wksGT10","perName","fish.model"
"1","Alexander",1980,17.6684397748993,3,0,1860.28705610062,2,0,6,9,"Alexander",1
"2","Alexander",1981,15.7961226008319,3,0,1900.15180926514,0,0,8,11,"Alexander",1
"3","Alexander",1982,15.4450631306942,3,0,1801.3090651175,0,0,8,10,"Alexander",1
"4","Alexander",1983,17.2003604813824,7,0,1883.76903399205,3,0,6,9,"Alexander",1
"5","Alexander",1984,16.6542679722794,6,0,1954.21496766634,3,0,7,10,"Alexander",1
"6","Alexander",1985,17.0833406580032,6,0,1781.10364228069,4,0,6,10,"Alexander",1
"7","Alexander",1986,16.8493010112448,5,0,1896.87525421052,5,0,5,11,"Alexander",1
"8","Alexander",1987,18.2145322840023,3,1,1910.25452068355,1,0,8,10,"Alexander",1
"9","Alexander",1988,18.3315521073815,7,1,2038.04016781365,4,0,8,11,"Alexander",1
"10","Alexander",1989,18.0975124606231,8,1,2051.69248054122,6,0,8,11,"Alexander",1
"11","Alexander",1990,19.657776772346,9,2,2107.94000897883,8,0,8,10,"Alexander",1
"12","Alexander",1991,18.604598361933,5,1,1985.34224068521,3,0,8,11,"Alexander",1
"13","Alexander",1992,17.6294331671062,6,0,1736.32405653424,3,0,7,9,"Alexander",1
"14","Alexander",1993,18.9166512242776,8,3,2081.45452228734,6,0,8,10,"Alexander",1
"15","Alexander",1994,18.2535388917954,7,1,2021.93043879511,6,0,7,10,"Alexander",1
"16","Alexander",1995,17.2783736969686,6,0,2082.28453593853,3,0,9,13,"Alexander",1
"17","Alexander",1996,18.5265851463469,5,1,1966.2290028666,4,0,8,10,"Alexander",1
"18","Alexander",1997,20.6719485749658,9,3,2187.66951530787,7,0,9,12,"Alexander",1
"19","Alexander",1998,17.8244662060716,5,0,1860.56010235517,2,0,6,11,"Alexander",1
"20","Alexander",1999,19.5407569489667,6,1,2003.63633974016,5,0,7,12,"Alexander",1
"21","Alexander",2000,17.6294331671062,3,0,1855.9183160278,3,0,7,9,"Alexander",1
"22","Alexander",2001,18.3315521073815,10,2,2063.70651574149,8,0,9,12,"Alexander",1
"23","Alexander",2002,20.1648626736559,9,2,2196.13394919897,8,0,10,11,"Alexander",1
"24","Alexander",2003,21.2180410840688,12,5,2349.31289800236,9,1,10,13,"Alexander",1
"25","Alexander",2004,20.1648626736559,12,6,2237.91002614535,10,0,9,9,"Alexander",1
"26","Alexander",2005,18.8386380086915,11,4,2265.7607441096,8,0,8,13,"Alexander",1
"27","Alexander",2006,16.8102944034517,7,0,2008.55117232209,4,0,7,12,"Alexander",1
"28","Alexander",2007,17.6294331671062,7,0,2091.8302799603,5,0,10,11,"Alexander",1
"29","Alexander",2008,15.9521490320041,2,0,1857.010501046,0,0,9,11,"Alexander",1
"30","Alexander",2009,20.0478428502767,7,2,2066.16393203245,4,0,8,11,"Alexander",1
"31","Alexander",2010,17.1613538735894,6,0,2025.20699384973,1,0,9,11,"Alexander",1
"32","Alexander",2011,16.6152613644864,6,0,1993.53362832175,2,0,7,12,"Alexander",1
"33","Alexander",2012,17.9024794216577,5,0,1875.30460010095,1,0,6,9,"Alexander",1
"34","Alexander",2013,20.242875889242,9,5,2095.37988126946,7,0,7,11,"Alexander",1
"35","Alexander",2014,18.5265851463469,6,1,2054.14989683219,3,0,9,12,"Alexander",1
"36","Alexander",2015,18.4485719307607,9,3,2068.07525581431,7,0,8,9,"Alexander",1
"37","Alexander",2016,19.4237371255875,12,2,2261.93809654588,8,0,9,12,"Alexander",1
"38","Anchor",1980,12.8556362106543,0,0,1525.75238746958,0,0,0,8,"Anchor",1
"39","Anchor",1981,13.9289380846795,0,0,1609.50968556481,0,0,1,10,"Anchor",1
"40","Anchor",1982,13.0941477382154,0,0,1473.43885909116,0,0,1,9,"Anchor",1
"41","Anchor",1983,13.8494342421591,0,0,1645.68393391158,0,0,3,9,"Anchor",1
"42","Anchor",1984,14.4059611398019,0,0,1682.13644570718,0,0,3,9,"Anchor",1
"43","Anchor",1985,13.1338996594756,0,0,1415.83832518514,0,0,1,9,"Anchor",1
"44","Anchor",1986,12.8556362106543,0,0,1509.05658054029,0,0,0,9,"Anchor",1
"45","Anchor",1987,14.6047207461028,0,0,1591.42256139142,0,0,5,10,"Anchor",1
"46","Anchor",1988,14.0879457697203,0,0,1610.90100280891,0,0,3,9,"Anchor",1
"47","Anchor",1989,15.8767822264291,1,0,1714.69326921928,0,0,6,11,"Anchor",1
"48","Anchor",1990,13.8096823208989,0,0,1709.12800024285,0,0,4,10,"Anchor",1
"49","Anchor",1991,12.8953881319145,0,0,1617.3010621318,0,0,0,11,"Anchor",1
"50","Anchor",1992,13.4916669508174,0,0,1546.62214613118,0,0,5,9,"Anchor",1
"51","Anchor",1993,15.2009995650057,1,0,1774.79817416469,0,0,6,11,"Anchor",1
"52","Anchor",1994,14.9624880374446,0,0,1684.08428984893,0,0,5,9,"Anchor",1
"53","Anchor",1995,13.6506746358582,0,0,1734.4499740856,0,0,3,12,"Anchor",1
"54","Anchor",1996,13.9686900059397,0,0,1585.30076551735,0,0,2,10,"Anchor",1
"55","Anchor",1997,14.9227361161844,0,0,1827.38996599193,0,0,7,12,"Anchor",1
"56","Anchor",1998,13.6904265571184,0,0,1540.50035025711,0,0,2,9,"Anchor",1
"57","Anchor",1999,14.2469534547611,0,0,1559.70052822578,0,0,1,9,"Anchor",1
"58","Anchor",2000,13.7301784783785,0,0,1519.63059159551,0,0,1,8,"Anchor",1
"59","Anchor",2001,14.1276976909805,0,0,1642.0665090769,0,0,4,11,"Anchor",1
"60","Anchor",2002,13.6506746358582,0,0,1656.53620841562,0,0,3,10,"Anchor",1
"61","Anchor",2003,15.5985187776077,2,0,1719.98027474689,0,0,5,11,"Anchor",1
"62","Anchor",2004,15.9562860689494,2,0,1817.65074528318,0,0,8,9,"Anchor",1
"63","Anchor",2005,14.9624880374446,0,0,1900.01672613431,0,0,7,12,"Anchor",1
"64","Anchor",2006,12.9351400531747,0,0,1618.13585247827,0,0,0,9,"Anchor",1
"65","Anchor",2007,13.4916669508174,0,0,1588.36166345438,0,0,1,11,"Anchor",1
"66","Anchor",2008,12.5773727618329,0,0,1484.01287014637,0,0,0,11,"Anchor",1
"67","Anchor",2009,13.4916669508174,0,0,1569.71801238335,0,0,3,11,"Anchor",1
"68","Anchor",2010,12.8953881319145,0,0,1472.04754184705,0,0,0,9,"Anchor",1
"69","Anchor",2011,13.8494342421591,0,0,1434.20371280735,0,0,1,8,"Anchor",1
"70","Anchor",2012,12.2991093130115,0,0,1455.35173491777,0,0,0,9,"Anchor",1
"71","Anchor",2013,15.8370303051689,3,0,1784.81565832226,0,0,8,11,"Anchor",1
"72","Anchor",2014,15.4395110925669,2,0,1941.19971655987,0,0,10,12,"Anchor",1
"73","Anchor",2015,16.0357899114698,1,0,1848.53798810235,1,0,5,10,"Anchor",1
"74","Anchor",2016,14.843232273664,0,0,1873.471338991,0,0,9,12,"Anchor",1
"75","Beaver",1980,12.9947295409044,0,0,1585.76741939602,0,0,0,7,"Beaver",0
"76","Beaver",1981,13.1229929747164,0,0,1566.68823361649,0,0,1,9,"Beaver",0
"77","Beaver",1982,11.8403586365968,0,0,1450.64189187513,0,0,0,8,"Beaver",0
"78","Beaver",1983,14.6300883220068,0,0,1792.7204698516,0,0,6,9,"Beaver",0
"79","Beaver",1984,13.4757174176992,0,0,1550.52704095618,0,0,1,8,"Beaver",0
"80","Beaver",1985,12.6420050979215,0,0,1401.70939187587,0,0,0,7,"Beaver",0
"81","Beaver",1986,12.0006879288618,0,0,1428.64471297638,0,0,0,8,"Beaver",0
"82","Beaver",1987,13.7001784268701,0,0,1555.91410517629,0,0,1,8,"Beaver",0
"83","Beaver",1988,12.9626636824514,0,0,1623.47686893673,0,0,0,9,"Beaver",0
"84","Beaver",1989,13.2833222669813,0,0,1663.50920710255,0,0,2,10,"Beaver",0
"85","Beaver",1990,12.8985319655454,0,0,1656.69709829403,0,0,0,10,"Beaver",0
"86","Beaver",1991,12.3854782302976,0,0,1597.40198170471,0,0,0,11,"Beaver",0
"87","Beaver",1992,12.8985319655454,0,0,1482.59017551379,0,0,0,9,"Beaver",0
"88","Beaver",1993,14.4376931712889,0,0,1696.86065486834,0,0,4,10,"Beaver",0
"89","Beaver",1994,13.6681125684172,0,0,1630.28551954825,0,0,2,8,"Beaver",0
"90","Beaver",1995,13.0588612578104,0,0,1750.78367130484,0,0,2,12,"Beaver",0
"91","Beaver",1996,12.7382026732805,0,0,1573.87098590996,0,0,0,10,"Beaver",0
"92","Beaver",1997,14.5980224635538,0,0,1753.66425425586,0,0,5,11,"Beaver",0
"93","Beaver",1998,12.8023343901865,0,0,1587.33864646021,0,0,0,8,"Beaver",0
"94","Beaver",1999,13.956705294494,0,0,1581.2781992126,0,0,2,9,"Beaver",0
"95","Beaver",2000,12.5458075225626,0,0,1497.32978178268,0,0,0,7,"Beaver",0
"96","Beaver",2001,13.3474539838873,0,0,1620.33441480834,0,0,2,9,"Beaver",0
"97","Beaver",2002,13.0909271162634,0,0,1625.04809600093,0,0,1,10,"Beaver",0
"98","Beaver",2003,14.4056273128359,0,0,1710.79220150422,0,0,5,11,"Beaver",0
"99","Beaver",2004,15.0148786234427,1,0,1767.35637581529,0,0,8,9,"Beaver",0
"100","Beaver",2005,14.0208370114,0,0,1759.72470150348,0,0,5,11,"Beaver",0
"101","Beaver",2006,13.8925735775881,0,0,1756.35778636592,0,0,2,11,"Beaver",0
"102","Beaver",2007,13.6360467099642,0,0,1747.15488498991,0,0,6,10,"Beaver",0
"103","Beaver",2008,13.2191905500753,0,0,1627.06824508347,0,0,2,11,"Beaver",0
"104","Beaver",2009,13.7001784268701,0,0,1751.19518315498,0,0,5,11,"Beaver",0
"105","Beaver",2010,14.149100445212,0,0,1819.20686893377,0,0,4,12,"Beaver",0
"106","Beaver",2011,12.3854782302976,0,0,1622.57902490005,0,0,0,10,"Beaver",0
"107","Beaver",2012,12.2892806549387,0,0,1558.38317627717,0,0,0,9,"Beaver",0
"108","Beaver",2013,14.0208370114,0,0,1604.62214416638,0,0,3,11,"Beaver",0
"109","Beaver",2014,14.2773638790239,0,0,1699.3446900365,0,0,4,11,"Beaver",0
"110","Beaver",2015,14.5338907466478,0,0,1682.73457535785,0,0,3,9,"Beaver",0
"111","Beaver",2016,14.7583517558187,0,0,1850.40694920853,0,0,7,11,"Beaver",0
"112","Byers",1980,16.0186900182354,2,0,1787.73360494478,1,0,6,9,"Byers",0
"113","Byers",1981,14.5135890305764,0,0,1819.77971347368,0,0,5,10,"Byers",0
"114","Byers",1982,14.2313825953904,0,0,1740.32292383352,0,0,7,10,"Byers",0
"115","Byers",1983,15.6424147713206,2,0,1806.61007983167,0,0,5,9,"Byers",0
"116","Byers",1984,15.2034269832534,2,0,1863.23950449233,0,0,7,10,"Byers",0
"117","Byers",1985,15.5483459595919,2,0,1724.08037567503,0,0,5,10,"Byers",0
"118","Byers",1986,15.3602083361346,3,0,1817.14578674528,0,0,4,11,"Byers",0
"119","Byers",1987,16.4576778063026,1,0,1827.90098755292,1,0,8,9,"Byers",0
"120","Byers",1988,16.5517466180313,4,0,1930.62412996065,2,0,7,10,"Byers",0
"121","Byers",1989,16.3636089945739,4,0,1941.59882466233,2,0,7,11,"Byers",0
"122","Byers",1990,17.617859817623,6,0,1986.81456683325,2,0,8,10,"Byers",0
"123","Byers",1991,16.7712405120648,3,0,1888.26180841216,2,0,6,11,"Byers",0
"124","Byers",1992,15.9873337476591,2,0,1688.08337705352,0,0,6,9,"Byers",0
"125","Byers",1993,17.0220906766747,5,0,1965.52365911199,3,0,6,10,"Byers",0
"126","Byers",1994,16.4890340768788,5,0,1917.67399021267,1,0,7,10,"Byers",0
"127","Byers",1995,15.7051273124731,3,0,1953.48204466366,0,0,9,13,"Byers",0
"128","Byers",1996,16.7085279709124,3,0,1872.89723582981,1,0,5,10,"Byers",0
"129","Byers",1997,18.4331228526049,7,2,2050.90678389106,3,0,8,11,"Byers",0
"130","Byers",1998,16.1441151005403,1,0,1787.95309883881,1,0,5,10,"Byers",0
"131","Byers",1999,17.5237910058943,4,0,1902.96789931241,1,0,6,12,"Byers",0
"132","Byers",2000,15.9873337476591,3,0,1784.22170264024,0,0,7,9,"Byers",0
"133","Byers",2001,16.5517466180313,3,0,1951.25655599981,2,0,8,12,"Byers",0
"134","Byers",2002,18.025491335114,6,1,2057.7110946061,3,0,8,11,"Byers",0
"135","Byers",2003,18.8721106406721,8,1,2180.84716915895,5,0,9,13,"Byers",0
"136","Byers",2004,18.025491335114,10,1,2091.29366039324,7,0,8,9,"Byers",0
"137","Byers",2005,16.9593781355222,8,0,2113.68203758467,5,0,7,12,"Byers",0
"138","Byers",2006,15.3288520655584,3,0,1906.91878940502,0,0,6,12,"Byers",0
"139","Byers",2007,15.9873337476591,5,0,1973.86442708527,0,0,8,11,"Byers",0
"140","Byers",2008,14.6390141128813,0,0,1785.09967821637,0,0,4,11,"Byers",0
"141","Byers",2009,17.9314225233853,3,0,1953.23200104611,2,0,7,11,"Byers",0
"142","Byers",2010,15.6110585007444,1,0,1920.30791694107,0,0,7,11,"Byers",0
"143","Byers",2011,15.1720707126772,1,0,1894.84662523317,0,0,7,11,"Byers",0
"144","Byers",2012,16.2068276416927,1,0,1799.80576911662,1,0,5,9,"Byers",0
"145","Byers",2013,18.0882038762664,7,1,1976.7178477077,6,0,6,11,"Byers",0
"146","Byers",2014,16.7085279709124,1,0,1943.57426970863,1,0,7,12,"Byers",0
"147","Byers",2015,16.6458154297599,5,0,1954.76845830434,3,0,7,9,"Byers",0
"148","Byers",2016,17.4297221941656,7,0,2110.6091230682,2,0,9,12,"Byers",0
"149","Cache",1980,11.8397962998745,0,0,1215.39927231656,0,0,0,3,"Cache",0
"150","Cache",1981,10.5257966670536,0,0,1243.3765144987,0,0,0,1,"Cache",0
"151","Cache",1982,10.2794217358997,0,0,1174.0082838827,0,0,0,2,"Cache",0
"152","Cache",1983,11.5112963916693,0,0,1231.87901771152,0,0,0,5,"Cache",0
"153","Cache",1984,11.1280464987632,0,0,1281.31825389641,0,0,0,4,"Cache",0
"154","Cache",1985,11.429171414618,0,0,1159.82803784518,0,0,0,5,"Cache",0
"155","Cache",1986,11.2649214605154,0,0,1241.07701514127,0,0,0,3,"Cache",0
"156","Cache",1987,12.2230461927806,0,0,1250.46663751747,0,0,0,3,"Cache",0
"157","Cache",1988,12.3051711698319,0,0,1340.14711245749,0,0,0,5,"Cache",0
"158","Cache",1989,12.1409212157293,0,0,1349.72835978015,0,0,0,7,"Cache",0
"159","Cache",1990,13.2359209097467,0,0,1389.20309874947,0,0,1,6,"Cache",0
"160","Cache",1991,12.4967961162849,0,0,1303.16349779206,0,0,0,3,"Cache",0
"161","Cache",1992,11.8124213075241,0,0,1128.40154662688,0,0,0,5,"Cache",0
"162","Cache",1993,12.7157960550884,0,0,1370.61547894353,0,0,0,5,"Cache",0
"163","Cache",1994,12.250421185131,0,0,1328.84124061676,0,0,0,6,"Cache",0
"164","Cache",1995,11.5660463763701,0,0,1375.117880427,0,0,0,4,"Cache",0
"165","Cache",1996,12.4420461315841,0,0,1289.74975154034,0,0,0,4,"Cache",0
"166","Cache",1997,13.947670710858,0,0,1445.15758311376,0,0,2,7,"Cache",0
"167","Cache",1998,11.9492962692762,0,0,1215.59089726301,0,0,0,4,"Cache",0
"168","Cache",1999,13.1537959326954,0,0,1316.00236920441,0,0,1,4,"Cache",0
"169","Cache",2000,11.8124213075241,0,0,1212.33327317331,0,0,0,2,"Cache",0
"170","Cache",2001,12.3051711698319,0,0,1358.15985742408,0,0,0,7,"Cache",0
"171","Cache",2002,13.5917958103023,0,0,1451.09795645381,0,0,1,5,"Cache",0
"172","Cache",2003,14.3309206037641,0,0,1558.59955141397,0,0,3,8,"Cache",0
"173","Cache",2004,13.5917958103023,0,0,1480.41657326112,0,0,2,8,"Cache",0
"174","Cache",2005,12.6610460703875,0,0,1499.96231779933,0,0,0,7,"Cache",0
"175","Cache",2006,11.2375464681649,0,0,1319.45161824056,0,0,0,5,"Cache",0
"176","Cache",2007,11.8124213075241,0,0,1377.89722690874,0,0,0,5,"Cache",0
"177","Cache",2008,10.6352966364553,0,0,1213.09977295912,0,0,0,2,"Cache",0
"178","Cache",2009,13.509670833251,0,0,1359.88448194216,0,0,1,5,"Cache",0
"179","Cache",2010,11.4839213993188,0,0,1331.1407399742,0,0,0,4,"Cache",0
"180","Cache",2011,11.1006715064127,0,0,1308.91224618565,0,0,0,3,"Cache",0
"181","Cache",2012,12.0040462539771,0,0,1225.93864437148,0,0,0,4,"Cache",0
"182","Cache",2013,13.6465457950032,0,0,1380.38835121263,0,0,1,6,"Cache",0
"183","Cache",2014,12.4420461315841,0,0,1351.45298429822,0,0,0,6,"Cache",0
"184","Cache",2015,12.3872961468832,0,0,1361.22585656733,0,0,0,6,"Cache",0
"185","Cache",2016,13.0716709556441,0,0,1497.27956854899,0,0,1,8,"Cache",0
"186","Chijuk",1980,16.9685670748988,2,0,1742.86022731739,2,0,6,9,"Chijuk",0
"187","Chijuk",1981,15.0872199204077,1,0,1782.9172438151,0,0,7,9,"Chijuk",0
"188","Chijuk",1982,14.7344673289406,0,0,1683.59779195092,0,0,8,10,"Chijuk",0
"189","Chijuk",1983,16.498230286276,5,0,1766.4554562133,2,0,5,9,"Chijuk",0
"190","Chijuk",1984,15.9495040328827,5,0,1837.24114290103,0,0,7,10,"Chijuk",0
"191","Chijuk",1985,16.3806460891203,5,0,1663.29492057537,2,0,5,10,"Chijuk",0
"192","Chijuk",1986,16.1454776948089,5,0,1779.62488629474,1,0,4,11,"Chijuk",0
"193","Chijuk",1987,17.517293328292,1,0,1793.06867950287,1,0,8,9,"Chijuk",0
"194","Chijuk",1988,17.6348775254477,5,0,1921.47062279689,3,0,7,9,"Chijuk",0
"195","Chijuk",1989,17.3997091311363,7,0,1935.18877913172,3,0,8,11,"Chijuk",0
"196","Chijuk",1990,18.9674984265455,8,2,1991.70758323122,5,0,8,9,"Chijuk",0
"197","Chijuk",1991,17.9092406521443,4,0,1868.51853934444,2,0,7,11,"Chijuk",0
"198","Chijuk",1992,16.9293723425135,4,0,1618.29936779712,1,0,6,8,"Chijuk",0
"199","Chijuk",1993,18.2227985112262,7,2,1965.09435994165,5,0,6,10,"Chijuk",0
"200","Chijuk",1994,17.5564880606772,6,0,1905.28319832179,4,0,7,10,"Chijuk",0
"201","Chijuk",1995,16.5766197510464,4,0,1971.42397619102,2,0,9,12,"Chijuk",0
"202","Chijuk",1996,17.8308511873738,4,0,1849.31312047568,3,0,5,10,"Chijuk",0
"203","Chijuk",1997,19.9865614685616,8,3,2071.82161622663,5,0,8,11,"Chijuk",0
"204","Chijuk",1998,17.1253460044397,2,0,1743.13459044409,1,0,5,8,"Chijuk",0
"205","Chijuk",1999,18.8499142293898,6,1,1886.90086883311,4,0,7,11,"Chijuk",0
"206","Chijuk",2000,16.9293723425135,3,0,1738.47041729024,1,0,7,9,"Chijuk",0
"207","Chijuk",2001,17.6348775254477,8,0,1947.26075670637,3,0,8,12,"Chijuk",0
"208","Chijuk",2002,19.4770299475536,8,2,2080.32687315423,6,0,8,10,"Chijuk",0
"209","Chijuk",2003,20.5352877219548,10,3,2234.24458723103,7,0,9,12,"Chijuk",0
"210","Chijuk",2004,19.4770299475536,10,4,2122.30443153881,10,0,8,9,"Chijuk",0
"211","Chijuk",2005,18.1444090464557,10,1,2150.28947046187,8,0,7,11,"Chijuk",0
"212","Chijuk",2006,16.1062829624237,4,0,1891.83940511365,2,0,6,11,"Chijuk",0
"213","Chijuk",2007,16.9293723425135,5,0,1975.52015875612,4,0,8,11,"Chijuk",0
"214","Chijuk",2008,15.2439988499486,1,0,1739.56786979703,0,0,6,11,"Chijuk",0
"215","Chijuk",2009,19.3594457503979,4,2,1949.73002484664,3,0,8,11,"Chijuk",0
"216","Chijuk",2010,16.4590355538907,1,0,1908.57555584215,1,0,7,11,"Chijuk",0
"217","Chijuk",2011,15.9103093004975,2,0,1876.74943314534,0,0,7,11,"Chijuk",0
"218","Chijuk",2012,17.2037354692101,4,0,1757.9501992857,1,0,5,9,"Chijuk",0
"219","Chijuk",2013,19.555419412324,9,2,1979.08687940318,7,0,7,11,"Chijuk",0
"220","Chijuk",2014,17.8308511873738,4,0,1937.65804727199,1,0,7,10,"Chijuk",0
"221","Chijuk",2015,17.7524617226034,8,0,1951.65056673352,5,0,7,9,"Chijuk",0
"222","Chijuk",2016,18.7323300322342,10,2,2146.44838668812,5,0,9,11,"Chijuk",0
"223","Chuitna",1980,14.7084045014402,0,0,1561.4713349622,0,0,4,9,"Chuitna",1
"224","Chuitna",1981,14.5425520797531,0,0,1671.47295364615,0,0,4,9,"Chuitna",1
"225","Chuitna",1982,13.132806495413,0,0,1516.19362384163,0,0,2,9,"Chuitna",1
"226","Chuitna",1983,15.4132772936103,2,0,1688.8874579233,0,0,6,9,"Chuitna",1
"227","Chuitna",1984,16.3254656128892,7,0,1891.47619101406,1,0,7,9,"Chuitna",1
"228","Chuitna",1985,14.9571831339708,0,0,1575.40293838391,0,0,5,10,"Chuitna",1
"229","Chuitna",1986,15.2059617665015,1,0,1649.12433982382,0,0,4,9,"Chuitna",1
"230","Chuitna",1987,16.0766869803586,1,0,1641.86829637501,1,0,5,10,"Chuitna",1
"231","Chuitna",1988,15.3303510827668,1,0,1731.84323514025,0,0,7,9,"Chuitna",1
"232","Chuitna",1989,15.9108345586715,5,0,1825.59131649887,0,0,7,10,"Chuitna",1
"233","Chuitna",1990,15.4962035044538,2,0,1819.49624000187,0,0,7,10,"Chuitna",1
"234","Chuitna",1991,15.4547403990321,1,0,1732.42371861615,0,0,4,11,"Chuitna",1
"235","Chuitna",1992,15.0815724502361,1,0,1559.43964279653,0,0,6,9,"Chuitna",1
"236","Chuitna",1993,17.2376539321681,5,0,1903.37610227011,4,0,7,10,"Chuitna",1
"237","Chuitna",1994,16.0352238749368,3,0,1802.66221920063,1,0,8,10,"Chuitna",1
"238","Chuitna",1995,15.4132772936103,2,0,1898.73223446287,0,0,8,12,"Chuitna",1
"239","Chuitna",1996,16.2840025074675,3,0,1783.79650623373,1,0,7,10,"Chuitna",1
"240","Chuitna",1997,16.8644859833722,4,0,1849.10089727301,3,0,7,11,"Chuitna",1
"241","Chuitna",1998,15.1644986610797,1,0,1639.54636247139,0,0,3,8,"Chuitna",1
"242","Chuitna",1999,16.5327811399981,2,0,1706.59220393839,1,0,5,9,"Chuitna",1
"243","Chuitna",2000,14.9571831339708,0,0,1594.55889308877,0,0,4,8,"Chuitna",1
"244","Chuitna",2001,15.6205928207191,1,0,1773.05756192949,0,0,6,10,"Chuitna",1
"245","Chuitna",2002,16.366928718311,3,0,1763.18934283911,1,0,5,10,"Chuitna",1
"246","Chuitna",2003,18.1498422514471,4,1,1880.73724670982,4,0,6,10,"Chuitna",1
"247","Chuitna",2004,17.8596005134947,9,0,1894.95909186949,4,0,8,9,"Chuitna",1
"248","Chuitna",2005,17.1547277213246,5,0,1953.00743945997,2,0,7,12,"Chuitna",1
"249","Chuitna",2006,15.288887977345,1,0,1723.71646647758,0,0,5,10,"Chuitna",1
"250","Chuitna",2007,15.0815724502361,1,0,1763.47958457706,0,0,7,10,"Chuitna",1
"251","Chuitna",2008,13.7132899713178,0,0,1544.63731416096,0,0,2,10,"Chuitna",1
"252","Chuitna",2009,15.6620559261409,1,0,1744.3236298722,0,0,6,11,"Chuitna",1
"253","Chuitna",2010,14.4596258689096,0,0,1725.16767516734,0,0,5,10,"Chuitna",1
"254","Chuitna",2011,14.5425520797531,0,0,1711.81655522153,0,0,6,11,"Chuitna",1
"255","Chuitna",2012,15.2059617665015,1,0,1675.82657971544,0,0,4,11,"Chuitna",1
"256","Chuitna",2013,18.1498422514471,6,1,1881.02748844777,5,0,7,11,"Chuitna",1
"257","Chuitna",2014,16.5742442454198,4,0,1907.43948660144,1,0,8,11,"Chuitna",1
"258","Chuitna",2015,17.9010636189165,9,0,1920.5003648093,6,0,8,9,"Chuitna",1
"259","Chuitna",2016,18.523010200243,7,1,2084.77718849035,2,0,9,11,"Chuitna",1
"260","Crooked",1980,12.2903580514184,0,0,1456.07062376869,0,0,0,6,"Crooked",1
"261","Crooked",1981,12.4227483813347,0,0,1436.37756219364,0,0,0,8,"Crooked",1
"262","Crooked",1982,11.0988450821714,0,0,1316.59741120184,0,0,0,8,"Crooked",1
"263","Crooked",1983,13.9783347578516,0,0,1669.68242108869,0,0,3,9,"Crooked",1
"264","Crooked",1984,12.7868217886046,0,0,1419.69638062418,0,0,0,8,"Crooked",1
"265","Crooked",1985,11.9262846441485,0,0,1266.09050033876,0,0,0,4,"Crooked",1
"266","Crooked",1986,11.2643329945668,0,0,1293.89246962119,0,0,0,3,"Crooked",1
"267","Crooked",1987,13.0185048659582,0,0,1425.25677448066,0,0,1,7,"Crooked",1
"268","Crooked",1988,12.2572604689393,0,0,1494.99338076409,0,0,0,9,"Crooked",1
"269","Crooked",1989,12.5882362937301,0,0,1544.17111834771,0,0,0,10,"Crooked",1
"270","Crooked",1990,12.1910653039811,0,0,1529.28247621242,0,0,0,9,"Crooked",1
"271","Crooked",1991,11.6615039843158,0,0,1468.07952994485,0,0,0,7,"Crooked",1
"272","Crooked",1992,12.1910653039811,0,0,1349.5736358785,0,0,0,8,"Crooked",1
"273","Crooked",1993,13.7797492629771,0,0,1570.73830152022,0,0,2,10,"Crooked",1
"274","Crooked",1994,12.9854072834791,0,0,1502.02110077715,0,0,0,8,"Crooked",1
"275","Crooked",1995,12.3565532163765,0,0,1626.39629946979,0,0,0,12,"Crooked",1
"276","Crooked",1996,12.0255773915857,0,0,1443.79142066895,0,0,0,8,"Crooked",1
"277","Crooked",1997,13.9452371753725,0,0,1629.36956562917,0,0,4,10,"Crooked",1
"278","Crooked",1998,12.0917725565439,0,0,1457.69240531017,0,0,0,7,"Crooked",1
"279","Crooked",1999,13.2832855257909,0,0,1451.43696222162,0,0,1,8,"Crooked",1
"280","Crooked",2000,11.8269918967112,0,0,1364.78749129138,0,0,0,7,"Crooked",1
"281","Crooked",2001,12.6544314586883,0,0,1491.74981768114,0,0,0,8,"Crooked",1
"282","Crooked",2002,12.3896507988556,0,0,1496.61516230557,0,0,0,9,"Crooked",1
"283","Crooked",2003,13.746651680498,0,0,1585.11809785463,0,0,4,9,"Crooked",1
"284","Crooked",2004,14.3755057476006,0,0,1643.50223334773,0,0,6,9,"Crooked",1
"285","Crooked",2005,13.349480690749,0,0,1635.62500871771,0,0,2,10,"Crooked",1
"286","Crooked",2006,13.2170903608327,0,0,1632.14976255741,0,0,1,9,"Crooked",1
"287","Crooked",2007,12.952309701,0,0,1622.65075638591,0,0,0,10,"Crooked",1
"288","Crooked",2008,12.522041128772,0,0,1498.70031000175,0,0,0,11,"Crooked",1
"289","Crooked",2009,13.0185048659582,0,0,1626.82105177828,0,0,1,11,"Crooked",1
"290","Crooked",2010,13.4818710206653,0,0,1697.02102421641,0,0,2,12,"Crooked",1
"291","Crooked",2011,11.6615039843158,0,0,1494.06664845468,0,0,0,6,"Crooked",1
"292","Crooked",2012,11.5622112368786,0,0,1427.80528833155,0,0,0,6,"Crooked",1
"293","Crooked",2013,13.349480690749,0,0,1475.53200226639,0,0,1,8,"Crooked",1
"294","Crooked",2014,13.6142613505817,0,0,1573.3022609096,0,0,1,9,"Crooked",1
"295","Crooked",2015,13.8790420104143,0,0,1556.15771318544,0,0,1,9,"Crooked",1
"296","Crooked",2016,14.1107250877679,0,0,1729.22497196856,0,0,5,10,"Crooked",1
"297","Deception",1980,13.6710516341839,0,0,1394.76506378617,0,0,2,6,"Deception",0
